"entity_id","CategoryName","sku","name","description","shortdesc","price","link","image","Brand","Rating","CaffeineType","Count","Flavored","Seasonal","Instock","Facebook","IsKCup"
"1072","Monin Coffee Syrup","3453333","Monin Apple Syrup 2 750ml 25.4oz Bottles","","Monin Apple Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Apple syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-apple-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-apple-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1073","Monin Coffee Syrup","43545643452","Monin Apricot Syrup 750ml 25.4oz Bottle - 2 Pack","","Monin Apricot Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Apricot syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-apricot-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-apricot-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1075","Monin Coffee Syrup","754532","Monin Caramel Syrup 2 750ml 25.4oz Bottles","","Monin Caramel Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Caramel syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-caramel-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-caramel-syrup-750ml-bottle.jpg","Monin","5","","2","","","Yes","1","0"
"1077","Monin Coffee Syrup","443534223","Monin Chocolate Mint Syrup 2 750ml Bottles","","Monin Chocolate Mint Syrup 2 750ml Bottles enhances coffee and steamed milk with the sweet Chocolate Mint syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-chocolate-mint-syrup-2-750ml-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-chocolate-mint-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1078","Monin Coffee Syrup","342324","Monin Cinnamon Syrup 2 750ml Bottles","","Monin Cinnamon Syrup 2 750ml Bottles enhances coffee and steamed milk with the sweet Cinnamon syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-cinnamon-syrup-2-750ml-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-cinnamon-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1079","Monin Coffee Syrup","43533","Monin Coconut Syrup 2 750ml Bottles","","Monin Coconut Syrup 2 750ml Bottles enhances coffee and steamed milk with the sweet Coconut syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-coconut-syrup-2-750ml-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-coconut-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1080","Monin Coffee Syrup","345353324","Monin Cranberry Syrup 2 750ml 25.4oz Bottles","","Monin Cranberry Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Cranberry syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-cranberry-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-cranberry-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1081","Monin Coffee Syrup","56546342","Monin Frosted Mint Syrup 2 750ml 25.4oz Bottles","","Monin Frosted Mint Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Frosted Mint syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-frosted-mint-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product//m/o/monin-frosted-mint-coffee-syrup.png","Monin","0","","2","","","Yes","1","0"
"1085","Monin Coffee Syrup","453453422","Monin Kiwi Syrup 2 750ml 25.4oz Bottles","","Monin Kiwi Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Kiwi syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-kiwi-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-kiwi-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1086","Monin Coffee Syrup","846353","Monin Lemon Syrup 2 750ml Bottles","","Monin Lemon Syrup 2 750ml Bottles enhances coffee and steamed milk with the sweet Lemon syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-lemon-syrup-2-750ml-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-lemon-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1087","Monin Coffee Syrup","4534322","Monin Lime Syrup 2 750ml 25.4oz Bottles","","Monin Lime Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Lime syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-lime-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-lime-syrup-750ml-bottle.jpg","Monin","0","","2","","","No","1","0"
"1089","Monin Coffee Syrup","86970","Monin Mango Syrup 2 750ml 25.4oz Bottles","","Monin Mango Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Mango syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-mango-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-mango-syrup-750ml-bottle.jpg","Monin","5","","2","","","Yes","1","0"
"1090","Monin Coffee Syrup","90809890","Monin Orange Syrup 2 750ml 25.4oz Bottles","","Monin Orange Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Orange syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-orange-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-orange-syrup-750ml-bottle.jpg","Monin","0","","2","","","No","1","0"
"1091","Monin Coffee Syrup","7709808087","Monin Passion Fruit Syrup 2 750ml 25.4oz Bottles","","Monin Passion Fruit Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Passion Fruit syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-passion-fruit-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-passion-fruit-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1092","Monin Coffee Syrup","454353","Monin Peach Syrup 2 750ml 25.4oz Bottles","","Monin Peach Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Peach syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-peach-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-peach-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1093","Monin Coffee Syrup","4353453","Monin Pineapple Syrup 2 750ml 25.4oz Bottles","","Monin Pineapple Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Pineapple syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-pineapple-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-pineapple-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1096","Monin Coffee Syrup","987880","Monin Strawberry Syrup 2 750ml 25.4oz Bottles","","Monin Strawberry Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Strawberry syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-strawberry-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-strawberry-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1098","Monin Coffee Syrup","988667809","Monin Yellow Banana Syrup 2 750ml 25.4oz Bottles","","Monin Yellow Banana Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Yellow Banana syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-yellow-banana-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product//m/o/monin-yellow-banana-coffee-syrup.png","Monin","0","","2","","","Yes","1","0"
"1099","Monin Coffee Syrup","234332","Monin Espresso Flavored Syrup 2 750ml 25.4oz bottles","","Monin Espresso Flavored Syrup 2 750ml 25.4oz bottles enhances coffee and steamed milk with the sweet Espresso syrup flavor that you expect from Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-espresso-flavored-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-espresso-syrup-750ml-bottle.jpg","Monin","5","","2","","","Yes","1","0"
"1100","Sugar Free Coffee Syrup","r65354","Monin Sugar Free Caramel Syrup 2 750ML 25.4oz Bottles","","Monin Sugar Free Caramel Syrup 2 750ML 25.4oz Bottles enhances coffee and steamed milk with the sweet Sugar Free Caramel syrup flavor of Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-sugar-free-caramel-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-sugar-free-caramel-syrup-750ml-bottle.jpg","Monin","4","","2","","","Yes","1","0"
"1101","Sugar Free Coffee Syrup","452423","Monin Sugar Free Hazelnut Syrup 2 750ml 25.4oz Bottles","","Monin Sugar Free Hazelnut Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Sugar Free Hazelnut syrup flavor of Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-sugar-free-hazelnut-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-sugar-free-hazelnut-syrup-750ml-bottle.jpg","Monin","0","","2","","","Yes","1","0"
"1102","Sugar Free Coffee Syrup","32343232","Monin Sugar Free Raspberry Syrup 2 750ml 25.4oz Bottles","","Monin Sugar Free Raspberry Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Sugar Free Raspberry syrup flavor of Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-sugar-free-raspberry-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/monin-sugar-free-raspberry-syrup-750ml-bottle.jpg","Monin","0","","2","","","No","1","0"
"1103","Sugar Free Coffee Syrup","99089","Monin Sugar Free Vanilla Syrup 2 750ml 25.4oz Bottles","","Monin Sugar Free Vanilla Syrup 2 750ml 25.4oz Bottles enhances coffee and steamed milk with the sweet Sugar Free Vanilla syrup flavor of Monin Coffee Syrup.","29.0000","http://www.coffeeforless.com/monin-sugar-free-vanilla-syrup-2-750ml-25-4oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product//m/o/monin-sugar-free-vanilla-syrup.png","Monin","5","","2","","","Yes","1","0"
"1104","Kona Premium Estates Coffee Beans","sdjsdlk","Hawaiian Kona X-Fancy Coffee Beans 1lb Bag","","Hawaiian Kona X-Fancy Coffee Beans 1LB Bag regular beverage service quantity makes many cups of mellow, bright Kona coffee from Kona Premium Estates Coffee Beans.","48.0000","http://www.coffeeforless.com/hawaiian-kona-x-fancy-coffee-beans-1lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png","New York Coffee","5","Caffeinated","1","No","No","No","1","0"
"1106","Kona Premium Estates Coffee Beans","345332","Hawaiian Kona X-Fancy Coffee Beans 5lb Bag","","Hawaiian Kona X-Fancy Coffee Beans 5LB Bag bulk quantity brews many pots of freshly ground mild and buttery Kona coffee from Kona Premium Estates Coffee Beans.","190.0000","http://www.coffeeforless.com/hawaiian-kona-x-fancy-coffee-beans-5lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png","New York Coffee","0","Caffeinated","1","No","No","No","1","0"
"1107","Jamaica Blue Mountain Coffee Beans","4332343","Jamaica Blue Mountain Peaberry Coffee Beans 1lb Bag","","Jamaica Blue Mountain Peaberry Coffee Beans 1 LB Bag produces cup after cup of clean, delicious imported coffee from Jamaica Blue Mountain Coffee Beans.","59.9900","http://www.coffeeforless.com/jamaica-blue-mountain-peaberry-coffee-beans-1-lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product//j/a/jamaica-blue-mountain-coffee-peaberry-coffee-beans-1lb-bag.jpg","Jamaica Blue Mountain","4","Caffeinated","1","No","No","No","1","0"
"1109","New York Ground Coffee","08990-","Jamaica Blue Mountain Ground Coffee 2oz Burlap Bag","","Jamaica Blue Mountain Ground Coffee 2oz Burlap Bag brews cup after cup of sweet, spicy imported coffee from Jamaica Blue Mountain Coffee.","14.9900","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-2oz-burlap-bag.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/bluemountainburlap2.jpg","Jamaica Blue Mountain","","Caffeinated","1","No","No","No","1","0"
"1113","Jamaica Blue Mountain Coffee Beans","98709-0","Jamaica Blue Mountain Coffee Beans 8oz Gift Box","","Jamaica Blue Mountain Coffee Beans 8oz gift box prepares many cups of whole bean delicious, aromatic imported coffee by Jamaica Blue Mountain Coffee Beans.","30.0000","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-beans-8oz-gift-box.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/jamiacanbluebox.jpg","Jamaica Blue Mountain","5","Caffeinated","1","No","No","No","1","0"
"1114","Jamaica Blue Mountain Coffee Beans","789989008","Jamaica Blue Mountain Blue Ridge Blend Coffee Beans 12oz Bag","","Jamaica Blue Mountain Blue Ridge Blend Coffee Beans 12oz makes many cups of complicated, delicious blended roast coffee from Jamaica Blue Mountain Coffee Beans.","32.9900","http://www.coffeeforless.com/jamaica-blue-mountain-blue-ridge-blend-coffee-beans-12oz.html","http://mcdn.coffeeforless.com/media/catalog/product//j/a/jamicanblueridge.jpg","Jamaica Blue Mountain","5","Caffeinated","1","No","No","No","1","0"
"1115","Jamaica Blue Mountain Coffee Beans","353553423","Jamaica Blue Mountain Blue Ridge Blend Coffee Beans 5lb Bag","","Jamaica Blue Mountain Blue Ridge Blend Coffee Beans 5LB Bag bulk quantity produces many pots of delicious blended roast coffee from Jamaica Blue Mountain Coffee Beans.","139.9900","http://www.coffeeforless.com/jamaica-blue-mountain-blue-ridge-blend-coffee-beans-5lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/jamicanblueridge.jpg","Jamaica Blue Mountain","","Caffeinated","1","No","No","No","1","0"
"1116","Home Page Carousel 2","90980-9","Jamaica Blue Mountain Coffee Beans 1lb Bag","","Jamaica Blue Mountain Coffee Beans 1LB Bag regular beverage service quantity produces many cups of sweet, spicy imported coffee from Jamaica Blue Mountain Coffee Beans.","79.9900","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-beans-1lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product//j/a/jam_blue-mtn.png","Jamaica Blue Mountain","5","Caffeinated","1","No","No","Yes","1","0"
"1117","Jamaica Blue Mountain Coffee Beans","788900","Jamaica Blue Mountain Coffee Beans 3lb Bag","","Jamaica Blue Mountain Coffee Beans 3Lb Bag regular beverage service quantity brews many cups of sweet, spicy imported coffee from Jamaica Blue Mountain Coffee Beans.","225.9900","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-beans-3lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product//j/a/jam_blue-mtn_1.png","Jamaica Blue Mountain","5","Caffeinated","1","No","No","Yes","1","0"
"1118","Jamaica Blue Mountain Coffee Beans","89800-","Jamaica Blue Mountain Coffee Beans 5lb Bag","","Jamaica Blue Mountain Coffee Beans 5LB Bag bulk quantity prepares many pots of whole bean sweet, spicy imported coffee by Jamaica Blue Mountain Coffee Beans.","369.9900","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-beans-5lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product//j/a/jam_blue-mtn_2.png","Jamaica Blue Mountain","","Caffeinated","1","No","No","Yes","1","0"
